Timestamp,Event
2026-05-31 02:52:32 PM,Vehicle Detected
2026-05-31 02:52:40 PM,Vehicle Detected
2026-05-31 02:52:44 PM,Vehicle Detected
2026-05-31 02:52:46 PM,Vehicle Detected
2026-05-31 02:52:47 PM,Vehicle Detected
2026-05-31 02:52:58 PM,Vehicle Detected
2026-05-31 02:52:59 PM,Vehicle Detected
2026-05-31 02:53:31 PM,Vehicle Detected
2026-05-31 02:53:33 PM,Vehicle Detected
2026-05-31 02:53:43 PM,Vehicle Detected
2026-05-31 02:54:04 PM,Vehicle Detected
2026-05-31 02:54:04 PM,Vehicle Detected
2026-05-31 02:54:31 PM,Vehicle Detected
2026-05-31 02:54:34 PM,Vehicle Detected
2026-05-31 02:54:40 PM,Vehicle Detected
2026-05-31 02:54:49 PM,Vehicle Detected
2026-05-31 02:54:51 PM,Vehicle Detected
2026-05-31 02:55:00 PM,Vehicle Detected
2026-05-31 02:55:04 PM,Vehicle Detected
2026-05-31 02:55:05 PM,Vehicle Detected
2026-05-31 02:55:11 PM,Vehicle Detected
2026-05-31 02:55:25 PM,Vehicle Detected
2026-05-31 02:55:27 PM,Vehicle Detected
2026-05-31 02:55:46 PM,Vehicle Detected
2026-05-31 02:55:49 PM,Vehicle Detected
2026-05-31 02:56:03 PM,Vehicle Detected
2026-05-31 02:56:03 PM,Vehicle Detected
2026-05-31 02:56:10 PM,Vehicle Detected
2026-05-31 02:56:14 PM,Vehicle Detected
2026-05-31 02:56:42 PM,Vehicle Detected
2026-05-31 02:56:44 PM,Vehicle Detected
2026-05-31 02:56:51 PM,Vehicle Detected
2026-05-31 02:57:22 PM,Vehicle Detected
2026-05-31 02:57:25 PM,Vehicle Detected
2026-05-31 02:57:25 PM,Vehicle Detected
2026-05-31 02:57:29 PM,Vehicle Detected
2026-05-31 02:57:37 PM,Vehicle Detected
2026-05-31 02:57:39 PM,Vehicle Detected
2026-05-31 02:57:42 PM,Vehicle Detected
2026-05-31 02:57:49 PM,Vehicle Detected
2026-05-31 02:58:04 PM,Vehicle Detected
2026-05-31 02:58:14 PM,Vehicle Detected
2026-05-31 02:58:17 PM,Vehicle Detected
2026-05-31 02:58:22 PM,Vehicle Detected
2026-05-31 02:58:26 PM,Vehicle Detected
2026-05-31 02:58:30 PM,Vehicle Detected
2026-05-31 02:58:31 PM,Vehicle Detected
2026-05-31 02:58:38 PM,Vehicle Detected
2026-05-31 02:58:50 PM,Vehicle Detected
2026-05-31 02:58:55 PM,Vehicle Detected
2026-05-31 02:59:01 PM,Vehicle Detected
2026-05-31 02:59:12 PM,Vehicle Detected
2026-05-31 02:59:17 PM,Vehicle Detected
2026-05-31 02:59:29 PM,Vehicle Detected
2026-05-31 02:59:40 PM,Vehicle Detected
2026-05-31 02:59:51 PM,Vehicle Detected
2026-05-31 02:59:57 PM,Vehicle Detected
2026-05-31 03:00:06 PM,Vehicle Detected
2026-05-31 03:00:08 PM,Vehicle Detected
2026-05-31 03:00:31 PM,Vehicle Detected
2026-05-31 03:00:46 PM,Vehicle Detected
2026-05-31 03:00:47 PM,Vehicle Detected
2026-05-31 03:00:49 PM,Vehicle Detected
2026-05-31 03:01:00 PM,Vehicle Detected
2026-05-31 03:01:00 PM,Vehicle Detected
2026-05-31 03:01:05 PM,Vehicle Detected
2026-05-31 03:01:13 PM,Vehicle Detected
2026-05-31 03:01:23 PM,Vehicle Detected
2026-05-31 03:01:44 PM,Vehicle Detected
2026-05-31 03:01:53 PM,Vehicle Detected
2026-05-31 03:01:59 PM,Vehicle Detected
2026-05-31 03:02:00 PM,Vehicle Detected
2026-05-31 03:02:04 PM,Vehicle Detected
2026-05-31 03:02:05 PM,Vehicle Detected
2026-05-31 03:02:09 PM,Vehicle Detected
2026-05-31 03:02:24 PM,Vehicle Detected
2026-05-31 03:02:27 PM,Vehicle Detected
2026-05-31 03:02:37 PM,Vehicle Detected
2026-05-31 03:02:59 PM,Vehicle Detected
2026-05-31 03:03:03 PM,Vehicle Detected
2026-05-31 03:03:09 PM,Vehicle Detected
2026-05-31 03:03:10 PM,Vehicle Detected
2026-05-31 03:03:14 PM,Vehicle Detected
2026-05-31 03:03:15 PM,Vehicle Detected
2026-05-31 03:03:26 PM,Vehicle Detected
2026-05-31 03:03:41 PM,Vehicle Detected
2026-05-31 03:03:43 PM,Vehicle Detected
2026-05-31 03:03:45 PM,Vehicle Detected
2026-05-31 03:03:46 PM,Vehicle Detected
2026-05-31 03:03:59 PM,Vehicle Detected
2026-05-31 03:04:12 PM,Vehicle Detected
2026-05-31 03:04:29 PM,Vehicle Detected
2026-05-31 03:04:29 PM,Vehicle Detected
2026-05-31 03:04:32 PM,Vehicle Detected
2026-05-31 03:04:34 PM,Vehicle Detected
2026-05-31 03:04:36 PM,Vehicle Detected
2026-05-31 03:04:38 PM,Vehicle Detected
2026-05-31 03:04:50 PM,Vehicle Detected
2026-05-31 03:04:59 PM,Vehicle Detected
2026-05-31 03:05:01 PM,Vehicle Detected
2026-05-31 03:05:13 PM,Vehicle Detected
2026-05-31 03:05:24 PM,Vehicle Detected
2026-05-31 03:05:29 PM,Vehicle Detected
2026-05-31 03:05:31 PM,Vehicle Detected
2026-05-31 03:05:44 PM,Vehicle Detected
2026-05-31 03:05:46 PM,Vehicle Detected
2026-05-31 03:05:47 PM,Vehicle Detected
2026-05-31 03:05:53 PM,Vehicle Detected
2026-05-31 03:05:55 PM,Vehicle Detected
2026-05-31 03:05:56 PM,Vehicle Detected
2026-05-31 03:06:02 PM,Vehicle Detected
2026-05-31 03:06:03 PM,Vehicle Detected
2026-05-31 03:06:16 PM,Vehicle Detected
2026-05-31 03:06:16 PM,Vehicle Detected
2026-05-31 03:06:41 PM,Vehicle Detected
2026-05-31 03:06:41 PM,Vehicle Detected
2026-05-31 03:06:49 PM,Vehicle Detected
2026-05-31 03:06:58 PM,Vehicle Detected
2026-05-31 03:07:00 PM,Vehicle Detected
2026-05-31 03:07:04 PM,Vehicle Detected
2026-05-31 03:07:23 PM,Vehicle Detected
2026-05-31 03:07:31 PM,Vehicle Detected
2026-05-31 03:07:33 PM,Vehicle Detected
2026-05-31 03:07:35 PM,Vehicle Detected
2026-05-31 03:07:37 PM,Vehicle Detected
2026-05-31 03:07:46 PM,Vehicle Detected
2026-05-31 03:07:47 PM,Vehicle Detected
2026-05-31 03:07:50 PM,Vehicle Detected
2026-05-31 03:07:59 PM,Vehicle Detected
2026-05-31 03:08:06 PM,Vehicle Detected
2026-05-31 03:08:07 PM,Vehicle Detected
2026-05-31 03:08:11 PM,Vehicle Detected
2026-05-31 03:08:26 PM,Vehicle Detected
2026-05-31 03:08:49 PM,Vehicle Detected
2026-05-31 03:08:50 PM,Vehicle Detected
2026-05-31 03:08:58 PM,Vehicle Detected
2026-05-31 03:09:04 PM,Vehicle Detected
2026-05-31 03:09:16 PM,Vehicle Detected
2026-05-31 03:09:16 PM,Vehicle Detected
2026-05-31 03:09:25 PM,Vehicle Detected
2026-05-31 03:09:28 PM,Vehicle Detected
2026-05-31 03:09:30 PM,Vehicle Detected
2026-05-31 03:09:31 PM,Vehicle Detected
2026-05-31 03:09:35 PM,Vehicle Detected
2026-05-31 03:09:50 PM,Vehicle Detected
2026-05-31 03:09:52 PM,Vehicle Detected
2026-05-31 03:10:17 PM,Vehicle Detected
2026-05-31 03:10:20 PM,Vehicle Detected
2026-05-31 03:10:29 PM,Vehicle Detected
2026-05-31 03:10:34 PM,Vehicle Detected
2026-05-31 03:10:42 PM,Vehicle Detected
2026-05-31 03:10:56 PM,Vehicle Detected
2026-05-31 03:10:57 PM,Vehicle Detected
2026-05-31 03:11:24 PM,Vehicle Detected
2026-05-31 03:11:34 PM,Vehicle Detected
2026-05-31 03:11:46 PM,Vehicle Detected
2026-05-31 03:11:48 PM,Vehicle Detected
2026-05-31 03:12:10 PM,Vehicle Detected
2026-05-31 03:12:20 PM,Vehicle Detected
2026-05-31 03:12:25 PM,Vehicle Detected
2026-05-31 03:12:25 PM,Vehicle Detected
2026-05-31 03:13:02 PM,Vehicle Detected
2026-05-31 03:13:02 PM,Vehicle Detected
2026-05-31 03:13:05 PM,Vehicle Detected
2026-05-31 03:13:29 PM,Vehicle Detected
2026-05-31 03:13:37 PM,Vehicle Detected
2026-05-31 03:13:50 PM,Vehicle Detected
2026-05-31 03:13:55 PM,Vehicle Detected
2026-05-31 03:14:28 PM,Vehicle Detected
2026-05-31 03:14:33 PM,Vehicle Detected
2026-05-31 03:14:36 PM,Vehicle Detected
2026-05-31 03:14:43 PM,Vehicle Detected
2026-05-31 03:14:43 PM,Vehicle Detected
2026-05-31 03:15:03 PM,Vehicle Detected
2026-05-31 03:15:05 PM,Vehicle Detected
2026-05-31 03:15:13 PM,Vehicle Detected
2026-05-31 03:15:30 PM,Vehicle Detected
2026-05-31 03:15:33 PM,Vehicle Detected
2026-05-31 03:15:36 PM,Vehicle Detected
2026-05-31 03:15:36 PM,Vehicle Detected
2026-05-31 03:15:41 PM,Vehicle Detected
2026-05-31 03:15:44 PM,Vehicle Detected
2026-05-31 03:15:54 PM,Vehicle Detected
2026-05-31 03:15:54 PM,Vehicle Detected
2026-05-31 03:16:06 PM,Vehicle Detected
2026-05-31 03:16:12 PM,Vehicle Detected
2026-05-31 03:16:15 PM,Vehicle Detected
2026-05-31 03:16:38 PM,Vehicle Detected
2026-05-31 03:16:48 PM,Vehicle Detected
2026-05-31 03:17:12 PM,Vehicle Detected
2026-05-31 03:17:13 PM,Vehicle Detected
2026-05-31 03:17:36 PM,Vehicle Detected
2026-05-31 03:17:40 PM,Vehicle Detected
2026-05-31 03:17:49 PM,Vehicle Detected
2026-05-31 03:18:13 PM,Vehicle Detected
2026-05-31 03:18:14 PM,Vehicle Detected
2026-05-31 03:18:19 PM,Vehicle Detected
2026-05-31 03:18:19 PM,Vehicle Detected
2026-05-31 03:18:23 PM,Vehicle Detected
2026-05-31 03:19:27 PM,Vehicle Detected
2026-05-31 03:19:37 PM,Vehicle Detected
2026-05-31 03:19:37 PM,Vehicle Detected
2026-05-31 03:19:46 PM,Vehicle Detected
2026-05-31 03:19:58 PM,Vehicle Detected
2026-05-31 03:20:10 PM,Vehicle Detected
2026-05-31 03:20:24 PM,Vehicle Detected
2026-05-31 03:20:37 PM,Vehicle Detected
2026-05-31 03:20:37 PM,Vehicle Detected
2026-05-31 03:20:45 PM,Vehicle Detected
2026-05-31 03:20:52 PM,Vehicle Detected
2026-05-31 03:20:56 PM,Vehicle Detected
2026-05-31 03:21:04 PM,Vehicle Detected
2026-05-31 03:21:12 PM,Vehicle Detected
2026-05-31 03:21:15 PM,Vehicle Detected
2026-05-31 03:21:26 PM,Vehicle Detected
2026-05-31 03:21:37 PM,Vehicle Detected
2026-05-31 03:21:40 PM,Vehicle Detected
2026-05-31 03:21:47 PM,Vehicle Detected
2026-05-31 03:21:50 PM,Vehicle Detected
2026-05-31 03:22:05 PM,Vehicle Detected
2026-05-31 03:22:05 PM,Vehicle Detected
2026-05-31 03:22:48 PM,Vehicle Detected
2026-05-31 03:23:09 PM,Vehicle Detected
2026-05-31 03:23:12 PM,Vehicle Detected
2026-05-31 03:23:14 PM,Vehicle Detected
2026-05-31 03:23:17 PM,Vehicle Detected
2026-05-31 03:23:19 PM,Vehicle Detected
2026-05-31 03:23:27 PM,Vehicle Detected
2026-05-31 03:23:27 PM,Vehicle Detected
2026-05-31 03:23:42 PM,Vehicle Detected
2026-05-31 03:23:42 PM,Vehicle Detected
2026-05-31 03:23:51 PM,Vehicle Detected
2026-05-31 03:24:08 PM,Vehicle Detected
2026-05-31 03:24:08 PM,Vehicle Detected
2026-05-31 03:24:27 PM,Vehicle Detected
2026-05-31 03:24:29 PM,Vehicle Detected
2026-05-31 03:24:53 PM,Vehicle Detected
2026-05-31 03:25:07 PM,Vehicle Detected
2026-05-31 03:25:46 PM,Vehicle Detected
2026-05-31 03:26:05 PM,Vehicle Detected
2026-05-31 03:26:33 PM,Vehicle Detected
2026-05-31 03:26:48 PM,Vehicle Detected
2026-05-31 03:26:48 PM,Vehicle Detected
2026-05-31 03:26:55 PM,Vehicle Detected
2026-05-31 03:27:00 PM,Vehicle Detected
2026-05-31 03:27:23 PM,Vehicle Detected
2026-05-31 03:27:26 PM,Vehicle Detected
2026-05-31 03:27:35 PM,Vehicle Detected
2026-05-31 03:28:14 PM,Vehicle Detected
2026-05-31 03:28:14 PM,Vehicle Detected
2026-05-31 03:28:21 PM,Vehicle Detected
2026-05-31 03:28:52 PM,Vehicle Detected
2026-05-31 03:29:08 PM,Vehicle Detected
2026-05-31 03:29:17 PM,Vehicle Detected
2026-05-31 03:29:30 PM,Vehicle Detected
2026-05-31 03:30:12 PM,Vehicle Detected
2026-05-31 03:30:12 PM,Vehicle Detected
2026-05-31 03:30:20 PM,Vehicle Detected
2026-05-31 03:30:21 PM,Vehicle Detected
2026-05-31 03:30:24 PM,Vehicle Detected
2026-05-31 03:30:37 PM,Vehicle Detected
2026-05-31 03:30:42 PM,Vehicle Detected
2026-05-31 03:30:46 PM,Vehicle Detected
2026-05-31 03:30:59 PM,Vehicle Detected
2026-05-31 03:31:13 PM,Vehicle Detected
2026-05-31 03:31:24 PM,Vehicle Detected
2026-05-31 03:31:38 PM,Vehicle Detected
2026-05-31 03:31:45 PM,Vehicle Detected
2026-05-31 03:31:45 PM,Vehicle Detected
2026-05-31 03:31:52 PM,Vehicle Detected
2026-05-31 03:32:04 PM,Vehicle Detected
2026-05-31 03:32:06 PM,Vehicle Detected
2026-05-31 03:32:18 PM,Vehicle Detected
2026-05-31 03:32:18 PM,Vehicle Detected
2026-05-31 03:32:44 PM,Vehicle Detected
2026-05-31 03:32:44 PM,Vehicle Detected
2026-05-31 03:32:47 PM,Vehicle Detected
2026-05-31 03:32:59 PM,Vehicle Detected
2026-05-31 03:33:10 PM,Vehicle Detected
2026-05-31 03:33:12 PM,Vehicle Detected
2026-05-31 03:33:25 PM,Vehicle Detected
2026-05-31 03:33:29 PM,Vehicle Detected
2026-05-31 03:33:46 PM,Vehicle Detected
2026-05-31 03:33:58 PM,Vehicle Detected
2026-05-31 03:34:16 PM,Vehicle Detected
2026-05-31 03:34:27 PM,Vehicle Detected
2026-05-31 03:34:31 PM,Vehicle Detected
2026-05-31 03:34:35 PM,Vehicle Detected
2026-05-31 03:34:49 PM,Vehicle Detected
2026-05-31 03:35:03 PM,Vehicle Detected
2026-05-31 03:35:27 PM,Vehicle Detected
2026-05-31 03:35:33 PM,Vehicle Detected
2026-05-31 03:35:49 PM,Vehicle Detected
2026-05-31 03:36:02 PM,Vehicle Detected
2026-05-31 03:36:06 PM,Vehicle Detected
2026-05-31 03:36:18 PM,Vehicle Detected
2026-05-31 03:36:43 PM,Vehicle Detected
2026-05-31 03:36:58 PM,Vehicle Detected
2026-05-31 03:37:04 PM,Vehicle Detected
2026-05-31 03:37:14 PM,Vehicle Detected
2026-05-31 03:37:23 PM,Vehicle Detected
2026-05-31 03:37:41 PM,Vehicle Detected
2026-05-31 03:37:41 PM,Vehicle Detected
2026-05-31 03:37:49 PM,Vehicle Detected
2026-05-31 03:38:11 PM,Vehicle Detected
2026-05-31 03:38:17 PM,Vehicle Detected
2026-05-31 03:38:23 PM,Vehicle Detected
2026-05-31 03:38:33 PM,Vehicle Detected
2026-05-31 03:38:34 PM,Vehicle Detected
2026-05-31 03:38:44 PM,Vehicle Detected
2026-05-31 03:39:12 PM,Vehicle Detected
2026-05-31 03:39:12 PM,Vehicle Detected
2026-05-31 03:39:26 PM,Vehicle Detected
2026-05-31 03:39:27 PM,Vehicle Detected
2026-05-31 03:40:03 PM,Vehicle Detected
2026-05-31 03:40:20 PM,Vehicle Detected
2026-05-31 03:40:24 PM,Vehicle Detected
2026-05-31 03:40:33 PM,Vehicle Detected
2026-05-31 03:40:37 PM,Vehicle Detected
2026-05-31 03:41:01 PM,Vehicle Detected
2026-05-31 03:41:13 PM,Vehicle Detected
2026-05-31 03:41:13 PM,Vehicle Detected
2026-05-31 03:41:23 PM,Vehicle Detected
2026-05-31 03:41:51 PM,Vehicle Detected
2026-05-31 03:41:51 PM,Vehicle Detected
2026-05-31 03:42:01 PM,Vehicle Detected
2026-05-31 03:42:07 PM,Vehicle Detected
2026-05-31 03:42:10 PM,Vehicle Detected
2026-05-31 03:42:19 PM,Vehicle Detected
2026-05-31 03:42:26 PM,Vehicle Detected
2026-05-31 03:42:30 PM,Vehicle Detected
2026-05-31 03:42:45 PM,Vehicle Detected
2026-05-31 03:42:45 PM,Vehicle Detected
2026-05-31 03:42:49 PM,Vehicle Detected
2026-05-31 03:43:04 PM,Vehicle Detected
2026-05-31 03:43:04 PM,Vehicle Detected
2026-05-31 03:43:15 PM,Vehicle Detected
2026-05-31 03:43:19 PM,Vehicle Detected
2026-05-31 03:43:45 PM,Vehicle Detected
2026-05-31 03:43:46 PM,Vehicle Detected
2026-05-31 03:43:53 PM,Vehicle Detected
2026-05-31 03:44:08 PM,Vehicle Detected
2026-05-31 03:44:08 PM,Vehicle Detected
2026-05-31 03:44:20 PM,Vehicle Detected
2026-05-31 03:44:32 PM,Vehicle Detected
2026-05-31 03:44:45 PM,Vehicle Detected
2026-05-31 03:44:51 PM,Vehicle Detected
2026-05-31 03:44:51 PM,Vehicle Detected
2026-05-31 03:44:58 PM,Vehicle Detected
2026-05-31 03:45:01 PM,Vehicle Detected
2026-05-31 03:45:12 PM,Vehicle Detected
2026-05-31 03:45:36 PM,Vehicle Detected
2026-05-31 03:45:39 PM,Vehicle Detected
2026-05-31 03:46:00 PM,Vehicle Detected
2026-05-31 03:46:14 PM,Vehicle Detected
2026-05-31 03:46:18 PM,Vehicle Detected
2026-05-31 03:46:18 PM,Vehicle Detected
2026-05-31 03:46:37 PM,Vehicle Detected
2026-05-31 03:46:52 PM,Vehicle Detected
2026-05-31 03:46:52 PM,Vehicle Detected
2026-05-31 03:47:02 PM,Vehicle Detected
2026-05-31 03:47:14 PM,Vehicle Detected
2026-05-31 03:47:38 PM,Vehicle Detected
2026-05-31 03:47:40 PM,Vehicle Detected
2026-05-31 03:47:47 PM,Vehicle Detected
2026-05-31 03:47:48 PM,Vehicle Detected
2026-05-31 03:47:54 PM,Vehicle Detected
2026-05-31 03:48:15 PM,Vehicle Detected
2026-05-31 03:48:18 PM,Vehicle Detected
2026-05-31 03:48:33 PM,Vehicle Detected
2026-05-31 03:48:34 PM,Vehicle Detected
2026-05-31 03:48:42 PM,Vehicle Detected
2026-05-31 03:48:42 PM,Vehicle Detected
2026-05-31 03:49:12 PM,Vehicle Detected
2026-05-31 03:49:18 PM,Vehicle Detected
2026-05-31 03:49:27 PM,Vehicle Detected
2026-05-31 03:49:40 PM,Vehicle Detected
2026-05-31 03:49:54 PM,Vehicle Detected
2026-05-31 03:50:08 PM,Vehicle Detected
2026-05-31 03:50:14 PM,Vehicle Detected
2026-05-31 03:50:17 PM,Vehicle Detected
2026-05-31 03:50:18 PM,Vehicle Detected
2026-05-31 03:50:21 PM,Vehicle Detected
2026-05-31 03:50:24 PM,Vehicle Detected
2026-05-31 03:50:32 PM,Vehicle Detected
2026-05-31 03:50:36 PM,Vehicle Detected
2026-05-31 03:50:52 PM,Vehicle Detected
2026-05-31 03:50:52 PM,Vehicle Detected
2026-05-31 03:50:55 PM,Vehicle Detected
2026-05-31 03:51:01 PM,Vehicle Detected
2026-05-31 03:51:05 PM,Vehicle Detected
2026-05-31 03:51:08 PM,Vehicle Detected
2026-05-31 03:51:27 PM,Vehicle Detected
2026-05-31 03:51:34 PM,Vehicle Detected
2026-05-31 03:51:40 PM,Vehicle Detected
2026-05-31 03:51:51 PM,Vehicle Detected
2026-05-31 03:51:54 PM,Vehicle Detected
2026-05-31 03:52:07 PM,Vehicle Detected
2026-05-31 03:52:07 PM,Vehicle Detected
2026-05-31 03:52:18 PM,Vehicle Detected
2026-05-31 03:52:21 PM,Vehicle Detected
2026-05-31 03:52:31 PM,Vehicle Detected
2026-05-31 03:52:44 PM,Vehicle Detected
2026-05-31 03:53:09 PM,Vehicle Detected
2026-05-31 03:53:18 PM,Vehicle Detected
2026-05-31 03:53:18 PM,Vehicle Detected
2026-05-31 03:53:27 PM,Vehicle Detected
2026-05-31 03:53:28 PM,Vehicle Detected
2026-05-31 03:53:41 PM,Vehicle Detected
2026-05-31 03:53:41 PM,Vehicle Detected
2026-05-31 03:53:49 PM,Vehicle Detected
2026-05-31 03:54:00 PM,Vehicle Detected
2026-05-31 03:54:15 PM,Vehicle Detected
2026-05-31 03:54:19 PM,Vehicle Detected
2026-05-31 03:54:25 PM,Vehicle Detected
2026-05-31 03:54:37 PM,Vehicle Detected
2026-05-31 03:54:44 PM,Vehicle Detected
2026-05-31 03:54:45 PM,Vehicle Detected
2026-05-31 03:54:48 PM,Vehicle Detected
2026-05-31 03:54:50 PM,Vehicle Detected
2026-05-31 03:54:59 PM,Vehicle Detected
2026-05-31 03:55:02 PM,Vehicle Detected
2026-05-31 03:55:16 PM,Vehicle Detected
2026-05-31 03:55:19 PM,Vehicle Detected
2026-05-31 03:55:41 PM,Vehicle Detected
2026-05-31 03:55:47 PM,Vehicle Detected
2026-05-31 03:55:53 PM,Vehicle Detected
2026-05-31 03:56:19 PM,Vehicle Detected
2026-05-31 03:56:23 PM,Vehicle Detected
2026-05-31 03:56:38 PM,Vehicle Detected
2026-05-31 03:56:40 PM,Vehicle Detected
2026-05-31 03:57:06 PM,Vehicle Detected
2026-05-31 03:57:29 PM,Vehicle Detected
2026-05-31 03:57:42 PM,Vehicle Detected
2026-05-31 03:58:07 PM,Vehicle Detected
2026-05-31 03:58:25 PM,Vehicle Detected
2026-05-31 03:58:29 PM,Vehicle Detected
2026-05-31 03:58:30 PM,Vehicle Detected
2026-05-31 03:58:36 PM,Vehicle Detected
2026-05-31 03:58:48 PM,Vehicle Detected
2026-05-31 03:59:02 PM,Vehicle Detected
2026-05-31 03:59:10 PM,Vehicle Detected
2026-05-31 03:59:15 PM,Vehicle Detected
2026-05-31 03:59:26 PM,Vehicle Detected
2026-05-31 03:59:30 PM,Vehicle Detected
2026-05-31 03:59:30 PM,Vehicle Detected
2026-05-31 03:59:56 PM,Vehicle Detected
2026-05-31 04:00:00 PM,Vehicle Detected
2026-05-31 04:00:07 PM,Vehicle Detected
2026-05-31 04:00:08 PM,Vehicle Detected
2026-05-31 04:00:17 PM,Vehicle Detected
2026-05-31 04:00:41 PM,Vehicle Detected
2026-05-31 04:00:59 PM,Vehicle Detected
2026-05-31 04:00:59 PM,Vehicle Detected
2026-05-31 04:01:06 PM,Vehicle Detected
2026-05-31 04:01:14 PM,Vehicle Detected
2026-05-31 04:01:20 PM,Vehicle Detected
2026-05-31 04:01:34 PM,Vehicle Detected
2026-05-31 04:01:46 PM,Vehicle Detected
2026-05-31 04:01:56 PM,Vehicle Detected
2026-05-31 04:02:02 PM,Vehicle Detected
2026-05-31 04:02:02 PM,Vehicle Detected
2026-05-31 04:03:04 PM,Vehicle Detected
2026-05-31 04:03:21 PM,Vehicle Detected
2026-05-31 04:03:21 PM,Vehicle Detected
2026-05-31 04:03:30 PM,Vehicle Detected
2026-05-31 04:03:46 PM,Vehicle Detected
2026-05-31 04:04:00 PM,Vehicle Detected
2026-05-31 04:04:18 PM,Vehicle Detected
2026-05-31 04:04:22 PM,Vehicle Detected
2026-05-31 04:04:32 PM,Vehicle Detected
2026-05-31 04:04:36 PM,Vehicle Detected
2026-05-31 04:04:38 PM,Vehicle Detected
2026-05-31 04:04:54 PM,Vehicle Detected
2026-05-31 04:04:54 PM,Vehicle Detected
2026-05-31 04:05:08 PM,Vehicle Detected
2026-05-31 04:05:12 PM,Vehicle Detected
2026-05-31 04:05:18 PM,Vehicle Detected
2026-05-31 04:05:19 PM,Vehicle Detected
2026-05-31 04:05:58 PM,Vehicle Detected
2026-05-31 04:06:02 PM,Vehicle Detected
2026-05-31 04:06:02 PM,Vehicle Detected
2026-05-31 04:06:11 PM,Vehicle Detected
2026-05-31 04:06:11 PM,Vehicle Detected
2026-05-31 04:06:24 PM,Vehicle Detected
2026-05-31 04:06:24 PM,Vehicle Detected
2026-05-31 04:06:49 PM,Vehicle Detected
2026-05-31 04:06:50 PM,Vehicle Detected
2026-05-31 04:06:57 PM,Vehicle Detected
2026-05-31 04:07:13 PM,Vehicle Detected
2026-05-31 04:07:17 PM,Vehicle Detected
2026-05-31 04:07:25 PM,Vehicle Detected
2026-05-31 04:07:26 PM,Vehicle Detected
2026-05-31 04:07:40 PM,Vehicle Detected
2026-05-31 04:07:41 PM,Vehicle Detected
2026-05-31 04:07:52 PM,Vehicle Detected
2026-05-31 04:07:56 PM,Vehicle Detected
2026-05-31 04:08:06 PM,Vehicle Detected
2026-05-31 04:08:06 PM,Vehicle Detected
2026-05-31 04:08:15 PM,Vehicle Detected
2026-05-31 04:08:30 PM,Vehicle Detected
2026-05-31 04:08:34 PM,Vehicle Detected
2026-05-31 04:08:40 PM,Vehicle Detected
2026-05-31 04:09:01 PM,Vehicle Detected
2026-05-31 04:09:05 PM,Vehicle Detected
2026-05-31 04:09:21 PM,Vehicle Detected
2026-05-31 04:09:35 PM,Vehicle Detected
2026-05-31 04:10:21 PM,Vehicle Detected
2026-05-31 04:10:21 PM,Vehicle Detected
2026-05-31 04:10:31 PM,Vehicle Detected
2026-05-31 04:10:31 PM,Vehicle Detected
2026-05-31 04:10:39 PM,Vehicle Detected
2026-05-31 04:10:58 PM,Vehicle Detected
2026-05-31 04:10:58 PM,Vehicle Detected
2026-05-31 04:11:18 PM,Vehicle Detected
2026-05-31 04:11:34 PM,Vehicle Detected
2026-05-31 04:11:59 PM,Vehicle Detected
2026-05-31 04:12:00 PM,Vehicle Detected
2026-05-31 04:13:19 PM,Vehicle Detected
2026-05-31 04:13:28 PM,Vehicle Detected
2026-05-31 04:13:34 PM,Vehicle Detected
2026-05-31 04:13:41 PM,Vehicle Detected
2026-05-31 04:13:57 PM,Vehicle Detected
2026-05-31 04:14:01 PM,Vehicle Detected
2026-05-31 04:14:09 PM,Vehicle Detected
2026-05-31 04:14:09 PM,Vehicle Detected
2026-05-31 04:14:33 PM,Vehicle Detected
2026-05-31 04:14:46 PM,Vehicle Detected
2026-05-31 04:14:54 PM,Vehicle Detected
2026-05-31 04:14:55 PM,Vehicle Detected
2026-05-31 04:14:59 PM,Vehicle Detected
2026-05-31 04:15:08 PM,Vehicle Detected
2026-05-31 04:15:08 PM,Vehicle Detected
2026-05-31 04:15:16 PM,Vehicle Detected
2026-05-31 04:15:17 PM,Vehicle Detected
2026-05-31 04:15:27 PM,Vehicle Detected
2026-05-31 04:15:28 PM,Vehicle Detected
2026-05-31 04:15:40 PM,Vehicle Detected
2026-05-31 04:15:40 PM,Vehicle Detected
2026-05-31 04:15:50 PM,Vehicle Detected
2026-05-31 04:15:55 PM,Vehicle Detected
2026-05-31 04:16:02 PM,Vehicle Detected
2026-05-31 04:16:13 PM,Vehicle Detected
2026-05-31 04:16:42 PM,Vehicle Detected
2026-05-31 04:16:43 PM,Vehicle Detected
2026-05-31 04:16:46 PM,Vehicle Detected
2026-05-31 04:16:52 PM,Vehicle Detected
2026-05-31 04:17:05 PM,Vehicle Detected
2026-05-31 04:17:37 PM,Vehicle Detected
2026-05-31 04:17:46 PM,Vehicle Detected
2026-05-31 04:17:46 PM,Vehicle Detected
2026-05-31 04:17:54 PM,Vehicle Detected
2026-05-31 04:17:58 PM,Vehicle Detected
2026-05-31 04:18:04 PM,Vehicle Detected
2026-05-31 04:18:04 PM,Vehicle Detected
2026-05-31 04:18:17 PM,Vehicle Detected
2026-05-31 04:18:19 PM,Vehicle Detected
2026-05-31 04:18:50 PM,Vehicle Detected
2026-05-31 04:19:07 PM,Vehicle Detected
